title,type,agency_names,abstract,citation,document_number,html_url,pdf_url,publication_date
New Animal Drugs For Use In Animal Feeds; Narasin and Nicarbazin With Roxarsone,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of a new animal drug application (NADA) filed by Elanco Animal Health, a Division of Eli Lilly and Co. The NADA provides for combining approved narasin/nicarbazin (1:1 fixed ratio) and roxarsone type A medicated articles to make combination drug type C medicated broiler chicken feeds for prevention of coccidiosis, for increased rate of weight gain, improved feed efficiency, and improved pigmentation.",64 FR 20163, 99-10291,https://www.federalregister.gov/documents/1999/04/26/99-10291/new-animal-drugs-for-use-in-animal-feeds-narasin-and-nicarbazin-with-roxarsone,https://www.govinfo.gov/content/pkg/FR-1999-04-26/pdf/99-10291.pdf,4/26/1999
Carbohydrase and Protease Enzyme Preparations Derived From Bacillus Subtilis or Bacillus Amyloliquefaciens; Affirmation of GRAS Status as Direct Food Ingredients,Rule,Health and Human Services Department; Food and Drug Administration,The Food and Drug Administration (FDA) is affirming that carbohydrase enzyme preparations derived from either Bacillus subtilis or B. amyloliquefaciens and protease enzyme preparations derived from either B. subtilis or B. amyloliquefaciens are generally recognized as safe (GRAS) for use as direct food ingredients. This action is a partial response to a petition filed by the Ad Hoc Enzyme Technical Committee (now the Enzyme Technical Association).,64 FR 19887, 99-10011,https://www.federalregister.gov/documents/1999/04/23/99-10011/carbohydrase-and-protease-enzyme-preparations-derived-from-bacillus-subtilis-or-bacillus,https://www.govinfo.gov/content/pkg/FR-1999-04-23/pdf/99-10011.pdf,4/23/1999
Investigational New Drug Applications; Clinical Holds; Confirmation of Effective Date,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) published in the Federal Register of December 14, 1998 (63 FR 68676), a direct final rule. The direct final rule amends FDA's regulations governing investigational new drug applications (IND's) for human drug and biological products. This action amends the IND clinical hold requirements to state that the agency will respond in writing to a sponsor's request that a clinical hold be removed from an investigation within 30-calendar days of the agency's receipt of the request and the sponsor's complete response to the issue(s) that led to the clinical hold. This document confirms the effective date of the direct final rule.",64 FR 19269, 99-9768,https://www.federalregister.gov/documents/1999/04/20/99-9768/investigational-new-drug-applications-clinical-holds-confirmation-of-effective-date,https://www.govinfo.gov/content/pkg/FR-1999-04-20/pdf/99-9768.pdf,4/20/1999
Over-The-Counter Human Drugs; Labeling Requirements; Correction,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is correcting a final rule that appeared in the Federal Register of March 17, 1999 (64 FR 13254). The final rule established a standardized format and standardized content requirements for the labeling of over-the-counter (OTC) drug products. The document was inadvertently published with an incorrect effective date. This document corrects that error.",64 FR 18571, 99-9520,https://www.federalregister.gov/documents/1999/04/15/99-9520/over-the-counter-human-drugs-labeling-requirements-correction,https://www.govinfo.gov/content/pkg/FR-1999-04-15/pdf/99-9520.pdf,4/15/1999
Oral Dosage Form New Animal Drugs; Dichlorvos Tablets,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of a supplemental new animal drug application (NADA) filed by Boehringer Ingelheim Vetmedica, Inc. The supplemental NADA provides for veterinary prescription use of additional dichlorvos tablet sizes for the treatment of certain worm infections in cats and puppies and for the treatment of dogs and kittens.",64 FR 18571, 99-9459,https://www.federalregister.gov/documents/1999/04/15/99-9459/oral-dosage-form-new-animal-drugs-dichlorvos-tablets,https://www.govinfo.gov/content/pkg/FR-1999-04-15/pdf/99-9459.pdf,4/15/1999
Oral Dosage Form New Animal Drugs; Sulfadimethoxine Soluble Powder,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of an abbreviated new animal drug application (ANADA) filed by Phoenix Scientific, Inc. The ANADA provides for use of sulfadimethoxine (SDM) soluble powder to make a medicated drinking water for the treatment of chickens and turkeys and to make a drinking water or drench for treatment of dairy calves and heifers and beef cattle.",64 FR 18572, 99-9456,https://www.federalregister.gov/documents/1999/04/15/99-9456/oral-dosage-form-new-animal-drugs-sulfadimethoxine-soluble-powder,https://www.govinfo.gov/content/pkg/FR-1999-04-15/pdf/99-9456.pdf,4/15/1999
Oral Dosage Form New Animal Drugs; Omeprazole,Rule,Health and Human Services Department; Food and Drug Administration,The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of a new animal drug application (NADA) filed by Merial Ltd. The NADA provides for oral use of omeprazole for the treatment and prevention of recurrence of gastric ulcers in horses and foals 4 weeks of age and older.,64 FR 18572, 99-9455,https://www.federalregister.gov/documents/1999/04/15/99-9455/oral-dosage-form-new-animal-drugs-omeprazole,https://www.govinfo.gov/content/pkg/FR-1999-04-15/pdf/99-9455.pdf,4/15/1999
Implantation or Injectable Dosage Form New Animal Drugs; Trenbolone Acetate and Estradiol Benzoate,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of a supplemental new animal drug application (NADA) filed by Fort Dodge Animal Health. The supplemental NADA provides for use of a trenbolone acetate-estradiol benzoate implant in steers fed in confinement for slaughter for increased rate of weight gain. At this time, FDA is also amending the regulation for trenbolone tolerances to establish an acceptable daily intake (ADI) for the drug.",64 FR 18573, 99-9458,https://www.federalregister.gov/documents/1999/04/15/99-9458/implantation-or-injectable-dosage-form-new-animal-drugs-trenbolone-acetate-and-estradiol-benzoate,https://www.govinfo.gov/content/pkg/FR-1999-04-15/pdf/99-9458.pdf,4/15/1999
New Animal Drugs for Use in Animal Feeds; Narasin and Nicarbazin With Bacitracin Methylene Disalicylate and Roxarsone,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of a new animal drug application (NADA) filed by Alpharma Inc. The NADA provides for using approved narasin and nicarbazin, bacitracin methylene disalicylate (BMD), and roxarsone Type A medicated articles to make Type C medicated broiler chicken feeds.",64 FR 18574, 99-9454,https://www.federalregister.gov/documents/1999/04/15/99-9454/new-animal-drugs-for-use-in-animal-feeds-narasin-and-nicarbazin-with-bacitracin-methylene,https://www.govinfo.gov/content/pkg/FR-1999-04-15/pdf/99-9454.pdf,4/15/1999
Medical Devices; Retention in Class III and Effective Date of Requirement for Premarket Approval for Three Preamendment Class III Devices,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is issuing a final rule to retain in class III, three preamendment medical devices and to require the filing of a premarket approval application (PMA) or a notice of completion of product development protocol (PDP) for the suction antichoke device, the tongs antichoke device, and the implanted neuromuscular stimulator. The agency has summarized its findings regarding the degree of risk of illness or injury designed to be eliminated or reduced by requiring the devices to meet the statute's approval requirements and the benefits to the public from the use of the devices. This action is being taken under the Federal Food, Drug, and Cosmetic Act (the act) as amended by the Medical Device Amendments of 1976 (the amendments), the Safe Medical Devices Act of 1990 (the SMDA), and the Food and Drug Administration Modernization Act of 1997 (FDAMA).",64 FR 18327, 99-9221,https://www.federalregister.gov/documents/1999/04/14/99-9221/medical-devices-retention-in-class-iii-and-effective-date-of-requirement-for-premarket-approval-for,https://www.govinfo.gov/content/pkg/FR-1999-04-14/pdf/99-9221.pdf,4/14/1999
Medical Devices; Effective Date of Requirement for Premarket Approval for Three Class III Preamendments Physical Medicine Devices,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is issuing a final rule to require the filing of a premarket approval application (PMA) or a notice of completion of product development protocol (PDP) for the following three high priority Group 3 preamendments class III medical devices: The microwave diathermy device for uses other than treatment of select medical conditions, such as relief of pain, muscle spasms, and joint contractures; the ultrasonic diathermy device for uses other than treatment of select medical conditions, such as relief of pain, muscle spasms, and joint contractures; and the ultrasound and muscle stimulator device for uses other than treatment of select medical conditions, such as relief of pain, muscle spasms, and joint contractures. The uses of these three devices do not include use for the treatment of malignancies. The agency has summarized its findings regarding the degree of risk of illness or injury designed to be eliminated or reduced by requiring the devices to meet the statute's approval requirements and the benefits to the public from the use of the devices. This action is being taken under the Federal Food, Drug, and Cosmetic Act (the act) as amended by the Medical Device Amendments of 1976 (the amendments), the Safe Medical Devices Act of 1990 (the SMDA), and the Food and Drug Administration Modernization Act of 1997 (FDAMA). EFFECTIVE DATE: April 14, 1999. FOR FURTHER INFORMATION CONTACT: Janet L. Scudiero, Center for Devices and Radiological Health (HFZ-410), Food and Drug Administration, 9200 Corporate Blvd., Rockville, MD 20850, 301-594-1184. SUPPLEMENTARY INFORMATION:",64 FR 18329, 99-9220,https://www.federalregister.gov/documents/1999/04/14/99-9220/medical-devices-effective-date-of-requirement-for-premarket-approval-for-three-class-iii,https://www.govinfo.gov/content/pkg/FR-1999-04-14/pdf/99-9220.pdf,4/14/1999
