title,type,agency_names,abstract,citation,document_number,html_url,pdf_url,publication_date
"Medicare and Medicaid Programs, CY 2023 Payment Policies Under the Physician Fee Schedule and Other Changes to Part B Payment and Coverage Policies; Medicare Shared Savings Program Requirements; Implementing Requirements for Manufacturers of Certain Single-Dose Container or Single-Use Package Drugs To Provide Refunds With Respect to Discarded Amounts; and COVID-19 Interim Final Rules; Corrections",Rule,Health and Human Services Department; Centers for Medicare & Medicaid Services,"In the November 18, 2022 issue of the Federal Register, we published a final rule entitled ""Medicare and Medicaid Programs; CY 2023 Payment Policies Under the Physician Fee Schedule and Other Changes to Part B Payment and Coverage Policies; Medicare Shared Savings Program Requirements; Implementing Requirements for Manufacturers of Certain Single-dose Container or Single-use Package Drugs To Provide Refunds With Respect to Discarded Amounts; and COVID- 19 Interim Final Rules"" (referred to hereafter as the ""CY 2023 PFS final rule""). The effective date was January 1, 2023. This document corrects a limited number of technical and typographical errors identified in the November 18, 2022 final rule.",88 FR 15918, 2023-04961,https://www.federalregister.gov/documents/2023/03/15/2023-04961/medicare-and-medicaid-programs-cy-2023-payment-policies-under-the-physician-fee-schedule-and-other,https://www.govinfo.gov/content/pkg/FR-2023-03-15/pdf/2023-04961.pdf,03/15/2023
New Animal Drugs; Approval of New Animal Drug Applications; Withdrawal of Approval of New Animal Drug Applications; Change of Sponsor; Change of Sponsor Name and Address,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA or we) is amending the animal drug regulations to reflect application-related actions for new animal drug applications (NADAs) and abbreviated new animal drug applications (ANADAs) during July, August, and September 2022. FDA is informing the public of the availability of summaries of the basis of approval and of environmental review documents, where applicable. The animal drug regulations are also being amended to improve the accuracy and readability of the regulations.",88 FR 14893, 2023-03649,https://www.federalregister.gov/documents/2023/03/10/2023-03649/new-animal-drugs-approval-of-new-animal-drug-applications-withdrawal-of-approval-of-new-animal-drug,https://www.govinfo.gov/content/pkg/FR-2023-03-10/pdf/2023-03649.pdf,03/10/2023
Mammography Quality Standards Act,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA, Agency, or we) is issuing a final rule to update the mammography regulations that were issued under the Mammography Quality Standards Act of 1992 (MQSA) and the Federal Food, Drug, and Cosmetic Act (FD&C Act). We are issuing updates to modernize the regulations by incorporating current science and mammography best practices. These updates are intended to improve the delivery of mammography services by strengthening the communication of healthcare information; allowing for more informed decision making by patients and providers (by requiring facilities to provide them with additional health information); helping to ensure the availability of qualified mammography personnel; bolstering the medical outcomes audit to provide feedback to improve mammography interpretations; modernizing technological aspects of the standards; and adding additional tools to deal with noncompliant facilities.",88 FR 15126, 2023-04550,https://www.federalregister.gov/documents/2023/03/10/2023-04550/mammography-quality-standards-act,https://www.govinfo.gov/content/pkg/FR-2023-03-10/pdf/2023-04550.pdf,03/10/2023
"Possession, Use, and Transfer of Select Agents and Toxins-Addition of SARS-CoV/SARS-CoV-2 Chimeric Viruses Resulting From Any Deliberate Manipulation of SARS-CoV-2 To Incorporate Nucleic Acids Coding for SARS-CoV Virulence Factors to the HHS List of Select Agents and Toxins",Rule,Health and Human Services Department,"The Centers for Disease Control and Prevention (CDC) located within the Department of Health and Human Services (HHS) has amended the select agents and toxins regulations to add SARS-CoV/SARS-CoV-2 chimeric viruses resulting from any deliberate manipulation of SARS- CoV-2 to incorporate nucleic acids coding for SARS-CoV virulence factors to the list of HHS select agents and toxins. With this final rule, regulated entities are required to obtain prior approval from CDC to conduct deliberate manipulation of SARS-CoV-2 to incorporate nucleic acids coding for SARS-CoV virulence factors because these chimeric viruses have the potential to pose a severe threat to public health and safety.",88 FR 13322, 2023-04323,https://www.federalregister.gov/documents/2023/03/03/2023-04323/possession-use-and-transfer-of-select-agents-and-toxins-addition-of-sars-covsars-cov-2-chimeric,https://www.govinfo.gov/content/pkg/FR-2023-03-03/pdf/2023-04323.pdf,03/03/2023
Change of Address; Technical Amendment,Rule,Health and Human Services Department; Food and Drug Administration,"Before using an electronic signature in an electronic record required by the Food and Drug Administration (FDA or Agency), a person must submit a letter of non-repudiation to FDA. Letters of non- repudiation are required to certify that a person's electronic signatures are intended to be the legally binding equivalent of traditional handwritten signatures. FDA is amending its regulations to update the address for submission of a certification in paper form and to provide an option for electronic submission. This amendment is to ensure accuracy and clarity in the Agency's regulations. This technical amendment is nonsubstantive.",88 FR 13018, 2023-04010,https://www.federalregister.gov/documents/2023/03/02/2023-04010/change-of-address-technical-amendment,https://www.govinfo.gov/content/pkg/FR-2023-03-02/pdf/2023-04010.pdf,03/02/2023
Native American Programs,Rule,Health and Human Services Department; Children and Families Administration,This final rule provides a process for ANA grant recipients to request a waiver for part or all of their non-Federal cost share or match (NFS) during a budget period due to emergency circumstances.,88 FR 12224, 2023-03994,https://www.federalregister.gov/documents/2023/02/27/2023-03994/native-american-programs,https://www.govinfo.gov/content/pkg/FR-2023-02-27/pdf/2023-03994.pdf,02/27/2023
Medical Devices; Hematology and Pathology Devices; Classification of the Software Algorithm Device To Assist Users in Digital Pathology,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA, Agency, or we) is classifying the software algorithm device to assist users in digital pathology into class II (special controls). The special controls that apply to the device type are identified in this order and will be part of the codified language for the software algorithm device to assist users in digital pathology's classification. We are taking this action because we have determined that classifying the device into class II (special controls) will provide a reasonable assurance of safety and effectiveness of the device. We believe this action will also enhance patients' access to beneficial innovative devices.",88 FR 7007, 2023-02141,https://www.federalregister.gov/documents/2023/02/02/2023-02141/medical-devices-hematology-and-pathology-devices-classification-of-the-software-algorithm-device-to,https://www.govinfo.gov/content/pkg/FR-2023-02-02/pdf/2023-02141.pdf,02/02/2023
Requirements for Additional Traceability Records for Certain Foods,Rule,Health and Human Services Department; Food and Drug Administration,"",88 FR 6624, C1-2022-24417,https://www.federalregister.gov/documents/2023/02/01/C1-2022-24417/requirements-for-additional-traceability-records-for-certain-foods,https://www.govinfo.gov/content/pkg/FR-2023-02-01/pdf/C1-2022-24417.pdf,02/01/2023
"Medicare and Medicaid Programs; Policy and Technical Changes to the Medicare Advantage, Medicare Prescription Drug Benefit, Program of All-Inclusive Care for the Elderly (PACE), Medicaid Fee-For-Service, and Medicaid Managed Care Programs for Years 2020 and 2021",Rule,Health and Human Services Department; Centers for Medicare & Medicaid Services,"This final rule announces certain policies to improve program integrity and payment accuracy in the Medicare Advantage (MA) program. The purpose of this final rule is to outline our audit methodology and related policies for the contract-level MA Risk Adjustment Data Validation (RADV) program. Specifically, this final rule codifies in regulation that, as part of the RADV audit methodology, CMS will extrapolate RADV audit findings beginning with payment year (PY) 2018 and will not extrapolate RADV audit findings for PYs 2011 through 2017. We are also finalizing a policy whereby CMS will not apply an adjustment factor (known as a Fee-For-Service (FFS) Adjuster) in RADV audits. We are also codifying in regulation the requirement that MA organizations (MAOs) remit improper payments identified during RADV audits in a manner specified by CMS.",88 FR 6643, 2023-01942,https://www.federalregister.gov/documents/2023/02/01/2023-01942/medicare-and-medicaid-programs-policy-and-technical-changes-to-the-medicare-advantage-medicare,https://www.govinfo.gov/content/pkg/FR-2023-02-01/pdf/2023-01942.pdf,02/01/2023
"Medical Devices; Cardiovascular Devices; Classification of the Software for Optical Camera-Based Measurement of Pulse Rate, Heart Rate, Breathing Rate, and/or Respiratory Rate",Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA, Agency, or we) is classifying the software for optical camera-based measurement of pulse rate, heart rate, breathing rate, and/or respiratory rate into class II (special controls). The special controls that apply to the device type are identified in this order and will be part of the codified language for the software for optical camera-based measurement of pulse rate, heart rate, breathing rate, and/or respiratory rate's classification. We are taking this action because we have determined that classifying the device into class II (special controls) will provide a reasonable assurance of safety and effectiveness of the device. We believe this action will also enhance patients' access to beneficial innovative devices.",88 FR 6166, 2023-01967,https://www.federalregister.gov/documents/2023/01/31/2023-01967/medical-devices-cardiovascular-devices-classification-of-the-software-for-optical-camera-based,https://www.govinfo.gov/content/pkg/FR-2023-01-31/pdf/2023-01967.pdf,01/31/2023
